Equipment No,Sample dt,ACIDITY,BDV,C2H2,C2H4,C2H6,CH4,CO,CO2,FURAN_2FAL,FURAN_TOTAL,H2,IFT,MOISTURE,RESISTIVITY,TAN_DELTA,TDCG,dga_gas_count,has_5plus_gases,has_all_7_gases,has_duval_gases,Equipment description,Object Type,MAKE,Manufacturer Serial Number,YOM,DOC,Voltage,CAP,PTR OIL CAPACITY,Functional Location,Description of functional location,age_years,capacity_mva,fault_label,fault_code,consensus_confidence,n_methods_applied,n_methods_agreeing,method_duval_triangle,method_duval_pentagon,method_iec_ratio,method_rogers,method_key_gas,dgaf,dgaf_rate_penalty,dgaf_normalized,bdv_score,moisture_score,acidity_score,tan_delta_score,chi,risk_level,condition_override,dp_estimated,remaining_life_pct,insulation_life_used_pct,insulation_condition
10035595,2024-10-09,,,,,,,,,,,,,24.3,,,,0,False,False,False,"132/33KV, 50MVA PTR -1",PTR 50MVA,Transformers and rectifiers,P00100287,2012.0,2012-10-15,132,37.5/50,20900.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,13.453798767967145,37.5,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035595,2024-11-18,,,,8.5,10.6,,62.9,2015.1,,,87.9,,13.2,94.56,0.002071,,5,True,False,False,"132/33KV, 50MVA PTR -1",PTR 50MVA,Transformers and rectifiers,P00100287,2012.0,2012-10-15,132,37.5/50,20900.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,13.453798767967145,37.5,Normal,0,1.0,1,0,,,,,PD,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10035595,2025-04-17,,,,,,,,,,,,,25.7,,,,0,False,False,False,"132/33KV, 50MVA PTR -1",PTR 50MVA,Transformers and rectifiers,P00100287,2012.0,2012-10-15,132,37.5/50,20900.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,13.453798767967145,37.5,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035595,2025-06-09,,,,2.9,11.5,,79.4,2541.9,,,119.0,,13.1,62.69,0.003363,,5,True,False,False,"132/33KV, 50MVA PTR -1",PTR 50MVA,Transformers and rectifiers,P00100287,2012.0,2012-10-15,132,37.5/50,20900.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,13.453798767967145,37.5,PD,1,1.0,1,1,,,,,PD,9.25,1.0,92.5,,75.0,,100.0,90.0,Good,True,,,,
10035595,2025-11-17,,,,,,,,,,,,,23.5,,,,0,False,False,False,"132/33KV, 50MVA PTR -1",PTR 50MVA,Transformers and rectifiers,P00100287,2012.0,2012-10-15,132,37.5/50,20900.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,13.453798767967145,37.5,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035595,2025-12-11,,,,2.4,9.0,,52.5,2022.1,,,85.5,,13.2,87.35,0.00269,,5,True,False,False,"132/33KV, 50MVA PTR -1",PTR 50MVA,Transformers and rectifiers,P00100287,2012.0,2012-10-15,132,37.5/50,20900.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,13.453798767967145,37.5,Normal,0,1.0,1,0,,,,,PD,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10035630,2021-08-10,,,,8.44,9.56,5.85,126.4,2043.67,,,199.38,,18.6,113.76,0.001217,,6,True,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,PD,1,1.0,1,1,,,,,PD,9.615384615384615,1.0,96.15384615384615,,75.0,,100.0,92.43589743589742,Good,True,,,,
10035630,2021-11-22,,,,,,,,,,,,,22.9,,,,0,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035630,2022-02-16,,,,8.41,13.93,7.5,126.43,2392.55,,,126.11,,12.6,107.28,0.001982,,6,True,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,T1,4,1.0,1,1,,,,,T1,9.615384615384615,1.0,96.15384615384615,,75.0,,100.0,92.43589743589742,Good,True,,,,
10035630,2022-04-12,,,,,,,,,,,,,22.3,,,,0,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035630,2022-08-22,,,,3.99,10.82,2.82,46.23,2095.65,,,88.05,,14.2,138.71,0.001827,,6,True,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,1,0,,,,,PD,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10035630,2022-10-26,,,,,,,,,,,,,25.5,,,,0,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035630,2022-11-28,,,,,,,,,,,,,26.9,,,,0,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035630,2023-03-27,,,,2.189,,,47.189,1362.769,,,,,11.0,634.29,0.000863,,3,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10035630,2023-10-10,,,,,,,57.957,1422.696,,,,,6.8,257.98,0.001324,,2,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10035630,2023-11-08,,,,,,,,,,,,,24.1,,,,0,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035630,2024-03-21,,,,,,,,,,,,,23.0,,,,0,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035630,2024-04-30,,,,,,,12.6,456.6,,,20.5,,6.9,464.32,0.001175,,3,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,1,0,,,,,PD,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10035630,2024-10-09,,,,,,,,,,,,,28.0,,,,0,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035630,2024-11-18,,,,,,,18.5,454.7,,,,,6.7,580.25,0.001017,,2,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10035630,2025-04-17,,,,,,,,,,,,,29.0,,,,0,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035630,2025-06-09,,,,,,,16.3,629.1,,,,,6.6,616.88,0.001274,,2,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10035630,2025-11-17,,,,,,,,,,,,,26.9,,,,0,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035630,2025-12-11,,,,,,,15.3,454.9,,,,,4.7,999.68,0.001032,,2,False,False,False,30/50 MVA 132/33KV PTR-II,PTR 50MVA,Bharat Bijilee Ltd,5131/10,2010.0,2010-05-29,132,30/50,19400.0,SS-132KV-CLPT,CHILAKALURIPET-132/33KV-SUBSTATION,15.835728952772074,30.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10035900,2021-08-23,,,,6.15,1.3,2.9,130.93,3398.87,,,23.15,,23.2,269.43,0.002264,164.43,6,True,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,T1,4,1.0,1,1,,,,,T1,9.807692307692307,1.0,98.07692307692307,,50.0,,100.0,88.71794871794872,Good,True,,,,
10035900,2022-03-05,,,,0.28,0.2,3.04,115.45,1281.88,,,41.29,,19.1,337.28,0.002609,160.26,6,True,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10035900,2022-11-15,,,,1.84,2.45,4.75,112.57,1444.73,,,37.44,,19.9,358.09,0.002313,159.05,6,True,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10035900,2023-05-31,,,,1.64,2.49,5.12,106.89,487.85,,,44.99,,21.8,,,161.13,6,True,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,50.0,,,84.61538461538461,Excellent,False,,,,
10035900,2023-12-02,,,,,0.89,4.77,149.17,1511.9,,,50.62,,16.9,329.43,0.002377,205.45,5,True,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,100.0,88.33333333333333,Excellent,False,,,,
10035900,2024-07-25,,,,,,1.66,33.18,180.19,,,16.19,,21.5,297.23,0.002556,51.03,4,False,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,50.0,,100.0,80.0,Good,False,,,,
10035900,2025-02-07,,,,,,,23.41,105.73,,,19.13,,20.7,321.22,0.00195,42.54,3,False,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,50.0,,100.0,90.0,Excellent,False,,,,
10035900,2025-08-12,,,,0.9,0.53,5.7,72.9,1201.46,,,30.08,,30.1,296.99,0.002568,110.11,6,True,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,25.0,,100.0,78.33333333333333,Good,False,,,,
10035900,2025-09-17,,,,,,,,,,,,,25.7,,,,0,False,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,Normal,0,1.0,0,0,,,,,,,1.0,,,50.0,,,50.0,Fair,False,,,,
10035900,2025-12-04,,,,0.43,,,48.78,971.87,,,23.83,,17.1,376.66,0.002076,73.04,4,False,False,False,31.5 MVA 132/33KV PTR I,PTR31.5MVA,HEL,6001659,1968.0,2008-03-10,132,31.5,27401.0,SS-132KV-CKPM,CHILAKAPALEM-132/33KV-SUBSTATION,18.053388090349078,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10036098,2021-01-04,0.0647,79.6,,,,,124.4,2711.0,,,,32.34,8.5,1620.0,,,2,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,T1,4,1.0,1,1,,,,,T1,8.75,1.0,87.5,100.0,100.0,75.0,,90.27777777777777,Good,True,,,,
10036098,2021-07-06,,,,10.843,,,50.786,1651.6582,,,48.462,,10.4,345.98,0.0019,,4,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,100.0,88.33333333333333,Excellent,False,,,,
10036098,2022-01-06,,,,9.532,,,44.78,2740.12,,,,,17.9,200.21,0.001782,,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,T1,4,1.0,1,1,,,,,T1,9.025,0.95,90.25000000000001,,75.0,,100.0,88.5,Good,True,,,,
10036098,2022-07-19,,,,,,,52.66,2202.75,,,,,13.7,254.96,0.001126,,2,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10036098,2023-01-29,,,,7.767,,,95.62,2822.012,,,5.723,,8.7,173.21,0.007985,,4,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,T1,4,1.0,1,1,,,,,T1,8.678571428571429,0.9,86.78571428571429,,100.0,,100.0,91.19047619047619,Good,True,,,,
10036098,2023-08-03,,,,12.47,,,240.9,3800.18,,,4.28,,9.9,228.11,0.003473,,4,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,T1,4,1.0,1,1,,,,,T1,8.678571428571429,0.9,86.78571428571429,,100.0,,100.0,91.19047619047619,Good,True,,,,
10036098,2024-02-29,,,,17.38,,,144.03,4270.1,,,4.91,,10.2,479.85,0.001292,,4,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,T1,4,1.0,1,1,,,,,T1,8.357142857142858,0.9,83.57142857142857,,75.0,,100.0,84.04761904761905,Good,True,,,,
10036098,2024-08-29,,,,3.8,,,96.8,1326.1,,,2.9,,13.5,228.03,0.004627,,4,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,75.0,,100.0,85.0,Excellent,False,,,,
10036098,2025-02-11,,,,4.0,,,23.6,783.3,,,,,10.2,316.02,0.000995,,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,75.0,,100.0,88.33333333333333,Excellent,False,,,,
10036098,2025-08-20,,,,2.5,,,36.7,1092.7,,,,,13.1,292.9,0.001876,,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,75.0,,100.0,95.0,Excellent,False,,,,
10036098,2026-02-09,,,,3.6,,,33.2,1268.5,,,,,9.3,946.38,0.00072,,3,False,False,False,31.5MVA-132/33KV-POWER TRANSFORMER I,PTR31.5MVA,TR,210099,2007.0,2008-02-29,132,31.5,18200.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,18.080766598220396,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,,100.0,,100.0,100.0,Excellent,False,,,,
10036124,2021-01-04,0.0417,78.6,,,,,149.24,2181.8,,,,34.21,14.3,1230.0,,,2,False,False,False,31.5MVA-132/33KV-PTR(REMOVED),PTR31.5MVA,HEL,6001393,1967.0,2015-09-24,132,31.5,27401.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,10.513347022587268,31.5,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,100.0,75.0,100.0,,95.83333333333333,Excellent,False,,,,
10036124,2021-02-28,,,598.749,423.151,38.678,107.598,62.372,2026.85,,,263.579,,14.4,796.89,0.000947,1494.127,7,True,True,True,31.5MVA-132/33KV-PTR(REMOVED),PTR31.5MVA,HEL,6001393,1967.0,2015-09-24,132,31.5,27401.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,10.513347022587268,31.5,D2,3,0.333,4,1,D2,T1,D1,,D1,5.500000000000001,0.9,55.00000000000001,,75.0,,100.0,65.0,Good,False,,,,
10036124,2022-07-25,,,268.95,222.67,22.84,36.55,15.51,1287.95,,,83.8,,48.7,179.51,0.00117,,7,True,True,True,31.5MVA-132/33KV-PTR(REMOVED),PTR31.5MVA,HEL,6001393,1967.0,2015-09-24,132,31.5,27401.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,10.513347022587268,31.5,D2,3,0.333,4,1,D2,T2,D1,,D1,5.666666666666668,0.8,56.66666666666668,,25.0,,100.0,56.11111111111112,Fair,False,,,,
10036135,2021-01-04,0.0512,67.2,,,,,123.45,2174.3,,,,34.0,14.6,1470.0,,,2,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,Normal,0,1.0,1,0,,,,,T1,10.0,1.0,100.0,100.0,75.0,75.0,,93.05555555555556,Excellent,False,,,,
10036135,2021-07-06,,,,4.999,,,60.451,1907.06,,,47.505,,19.0,483.25,0.000946,,4,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10036135,2022-01-06,,,,,,,41.64,2508.94,,,68.66,,17.3,316.44,0.001175,,3,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,PD,1,1.0,1,1,,,,,PD,8.4375,0.9,84.375,,75.0,,100.0,84.58333333333333,Good,True,,,,
10036135,2022-07-19,,,,,,,37.66,1866.17,,,61.22,,18.1,446.33,0.000991,,3,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,Normal,0,1.0,1,0,,,,,PD,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
10036135,2023-01-29,,,,,,,128.2,2835.31,,,,,15.8,435.01,0.002353,,2,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,T1,4,1.0,1,1,,,,,T1,7.875,0.9,78.75,,75.0,,100.0,80.83333333333333,Good,True,,,,
10036135,2023-08-03,,,,,,,263.15,4256.91,,,4.31,,25.4,371.28,0.001778,,3,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,T1,4,1.0,1,1,,,,,T1,7.875,0.9,78.75,,50.0,,100.0,75.83333333333333,Good,False,,,,
10036135,2023-09-05,,,,,,,5.16,75.56,,,,,3.0,,,,2,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,Normal,0,1.0,1,0,,,,,T1,9.0,0.9,90.0,,100.0,,,92.3076923076923,Excellent,False,,,,
10036135,2023-09-06,,,,,,,5.21,231.12,,,,,5.1,,,,2,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,100.0,,,96.15384615384615,Excellent,False,,,,
10036135,2023-09-07,,,,,,,5.02,98.57,,,,,6.5,10.49,0.028208,,2,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,100.0,,100.0,96.66666666666667,Excellent,False,,,,
10036135,2024-02-29,,,,,,,83.48,3003.22,,,3.85,,8.3,406.59,0.002898,,3,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,T1,4,1.0,1,1,,,,,T1,8.4375,0.9,84.375,,100.0,,100.0,89.58333333333333,Good,True,,,,
10036135,2024-04-15,0.09,,,,,,22.04,289.11,,,9.14,33.56,6.9,631.4,0.000855,,3,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,Normal,0,1.0,1,0,,,,,T1,8.5,0.85,85.0,,100.0,75.0,100.0,88.23529411764706,Excellent,False,,,,
10036135,2024-08-29,,,,,,,34.1,608.1,,,9.3,,12.7,644.89,0.001802,,3,False,False,False,10/16MVA-132/33KV-PTR(REMOVED),PTR 16MVA,ETE,10655,1991.0,2012-08-30,132,10/16,11750.0,SS-132KV-CHRL,CHIRALA-132/33KV-SUBSTATION,13.579739904175222,10.0,Normal,0,1.0,1,0,,,,,T1,9.5,0.95,95.0,,75.0,,100.0,91.66666666666667,Excellent,False,,,,
